NAME,DATE,HOUR,VMX0,LAT,LON,MSLP,ID,DELV12,DELV24,DELV36,DELV48,PER,SHRD,D200,RHLO,PX30,SDBT,POT,OHC,TPW,PC2,U200,TPWC,AVBT,RSST
BERT,20808,18,20,26.9,-96.1,1011,AL022002,0,9999,9999,9999,-5,9.3,22,65,44,13.3,-102,65,180,43,-14.8,57.2,-371,28.8
BERT,20809,0,20,27,-96.6,1011,AL022002,0,9999,9999,9999,0,1.7,12,61,18,17,-88,48,0,103,-12.7,57.8,-120,28.7
BERT,20809,6,20,27.2,-97.1,1011,AL022002,9999,9999,9999,9999,0,7.7,14,64,5,16.6,-100,13,30,174,-12.4,56.1,26,28.5
BERT,20809,12,20,27.5,-97.7,1012,AL022002,9999,9999,9999,9999,9999,8,-19,69,34,19.2,-108,0,44,95,-11.3,57,-230,28.4
CRIS,20805,18,30,32,-77.2,1008,AL032002,0,5,10,10,9999,12,-19,65,64,15.5,-106,70,548,-11,-7,58.1,-443,28.9
CRIS,20806,0,30,31.5,-77.1,1004,AL032002,0,10,10,15,9999,17,2,61,38,20.6,-106,64,696,90,-6.9,58.7,-220,29
CRIS,20806,6,30,31.1,-77,1004,AL032002,5,10,10,15,0,17.8,-2,61,35,25.5,-114,60,482,131,-9.6,58.4,-140,29
CRIS,20806,12,30,30.7,-76.6,1004,AL032002,10,10,15,15,0,21,17,64,44,21.8,-117,66,405,132,-8.7,54.9,-85,29
CRIS,20806,18,35,30.4,-76.4,1002,AL032002,5,5,10,10,5,23.4,29,70,33,25.2,-98,66,290,117,-4.5,57.3,-83,29
CRIS,20807,0,40,30.1,-76.2,999,AL032002,0,5,5,9999,10,18.1,35,67,14,17.5,-95,60,102,153,3.2,56.4,38,29
CRIS,20807,6,40,29.7,-76.2,999,AL032002,0,5,5,9999,5,26.2,-3,65,26,26.1,-105,67,314,133,6.5,55.8,-27,29
CRIS,20807,12,40,29.4,-76,999,AL032002,5,5,9999,9999,0,27,24,66,12,15,-109,68,472,152,3.9,58.4,34,29
CRIS,20807,18,40,29.7,-75.7,1000,AL032002,5,5,9999,9999,0,15.5,36,64,51,30,-103,60,776,86,7.6,54.5,-154,28.9
CRIS,20808,0,45,29.7,-75.3,1000,AL032002,0,9999,9999,9999,5,16.3,20,64,33,28.5,-99,31,913,123,14,51.4,-68,28.8
CRIS,20808,6,45,29.7,-74.9,1000,AL032002,0,9999,9999,9999,5,16.3,21,59,19,23.2,-97,38,967,142,11.9,48.8,-31,28.8
CRIS,20808,12,45,29.9,-74,1003,AL032002,9999,9999,9999,9999,0,10.5,29,57,21,28.3,-102,21,963,116,10.2,48.5,-113,28.7
CRIS,20808,18,45,31,-72,1008,AL032002,9999,9999,9999,9999,0,14.4,34,61,43,19.5,-95,24,339,18,10.2,48.8,-328,28.3
DOLL,20829,12,30,9.5,-31.2,1007,AL042002,10,20,15,5,9999,8,7,78,63,24.2,-114,13,0,-34,-5.2,58.9,-446,28.2
DOLL,20829,18,35,9.7,-32.2,1005,AL042002,10,15,5,0,9999,4.8,23,77,92,11.3,-109,15,0,-85,-5.9,61,-544,28.2
DOLL,20830,0,40,9.7,-33.1,1002,AL042002,10,5,-5,-5,10,5.1,43,77,76,17.1,-106,15,0,-84,-5.9,60.6,-538,28.2
DOLL,20830,6,45,10,-34.5,1000,AL042002,5,-5,-10,-10,10,13.5,53,77,85,14.1,-99,15,0,-121,-9.4,59.3,-641,28.1
DOLL,20830,12,50,10.3,-36.3,997,AL042002,-5,-15,-15,-15,10,8.5,55,74,97,6.3,-81,16,0,-146,-9.9,60.4,-691,27.6
DOLL,20830,18,50,10.8,-37.7,1000,AL042002,-10,-15,-15,-10,5,3.7,44,71,80,12.2,-70,12,0,-56,-8.2,58.9,-507,27.2
DOLL,20831,0,45,11.5,-39.1,1000,AL042002,-10,-10,-10,-5,-5,2.6,25,71,33,18.9,-84,16,0,37,-8.7,55.5,-325,27.6
DOLL,20831,6,40,12.1,-40.9,1002,AL042002,-5,-5,0,0,-10,1.7,0,75,56,21.7,-88,18,0,7,-8.5,56.5,-408,27.6
DOLL,20831,12,35,12.8,-42.9,1005,AL042002,0,0,5,10,-10,9.6,-14,71,51,23.9,-89,15,0,31,-4,57.3,-430,27.5
DOLL,20831,18,35,13.2,-44.9,1005,AL042002,0,5,5,10,-5,5.6,0,71,54,16.3,-86,30,0,35,-0.1,55,-332,27.3
DOLL,20901,0,35,13.6,-46.8,1005,AL042002,0,5,10,5,0,7.4,15,71,63,21,-87,21,15,-7,-0.7,54.4,-445,27.3
DOLL,20901,6,35,14.1,-48.4,1005,AL042002,5,5,10,10,0,6.9,12,72,74,15.3,-86,25,105,-77,0.6,56.5,-564,27.3
DOLL,20901,12,35,14.8,-49.9,1005,AL042002,5,10,5,10,0,9.3,31,71,66,12.7,-85,29,293,-65,3.6,60.3,-516,27.3
DOLL,20901,18,40,15.6,-51.2,1002,AL042002,0,5,5,5,5,8.5,40,71,82,13.9,-81,39,230,-56,5.2,60.3,-526,27.5
DOLL,20902,0,40,16.4,-52,1001,AL042002,5,0,5,5,5,18.1,28,73,54,12.4,-85,48,262,-33,7.7,59.4,-494,27.7
DOLL,20902,6,40,17.1,-52.5,1001,AL042002,5,5,5,-5,0,16.8,43,73,53,12.9,-85,43,427,-28,12.3,60.5,-469,27.7
DOLL,20902,12,45,17.9,-52.9,1000,AL042002,-5,0,0,-20,5,20,60,70,64,14.9,-82,45,423,-30,12.4,59.8,-497,27.8
DOLL,20902,18,45,18.5,-53.3,1002,AL042002,0,0,-10,9999,5,23.6,55,71,43,26.1,-82,45,279,45,13.2,57.7,-290,27.9
DOLL,20903,0,40,19.3,-53.7,1002,AL042002,5,5,-15,9999,-5,25.8,32,69,24,24.5,-87,34,351,132,15.9,56.8,-47,27.9
DOLL,20903,6,45,19.6,-53.7,1000,AL042002,0,-10,9999,9999,0,26.8,41,71,46,31.6,-84,34,231,31,18.7,56.8,-309,27.9
DOLL,20903,12,45,21,-52.9,1000,AL042002,0,-20,9999,9999,5,22,35,69,49,28,-88,28,178,5,14.1,57.9,-375,27.9
DOLL,20903,18,45,22.2,-52.4,1001,AL042002,-10,9999,9999,9999,0,25.3,51,68,38,24.8,-89,35,30,110,15.5,52.1,-88,27.9
DOLL,20904,0,45,23.1,-52.4,1001,AL042002,-20,9999,9999,9999,0,31.1,27,70,19,22,-89,29,15,154,15.4,50.9,-4,27.9
DOLL,20904,6,35,23.5,-52.4,1005,AL042002,9999,9999,9999,9999,-10,28.4,21,68,1,7.4,-101,32,429,209,15.5,47.1,148,28
DOLL,20904,12,25,23.5,-52.5,1009,AL042002,9999,9999,9999,9999,-20,27.8,2,67,0,2.4,-112,32,1000,228,17,45.1,185,28
EDOU,20901,18,30,29.2,-78.8,1013,AL052002,5,5,5,15,9999,18.8,22,78,47,25.5,-113,71,0,23,11.2,57.3,-317,29.2
EDOU,20902,0,30,29.7,-79.1,1011,AL052002,5,5,25,10,9999,28.1,4,76,25,22,-112,74,0,98,16.6,55.6,-73,29.1
EDOU,20902,6,35,30.1,-79.7,1007,AL052002,0,0,10,0,5,29.5,14,72,31,27.2,-113,59,30,115,17.5,56.4,-79,29
EDOU,20902,12,35,30.4,-79.6,1007,AL052002,0,20,5,0,5,23.5,20,73,23,21.9,-116,66,154,129,13.7,57.1,-18,28.9
EDOU,20902,18,35,30.5,-79,1005,AL052002,0,10,0,0,0,22.9,5,70,42,28.3,-109,63,164,70,14.3,57.7,-194,29
EDOU,20903,0,35,30.5,-78.6,1003,AL052002,20,5,0,0,0,27.9,-2,68,38,32.7,-110,70,145,62,16.2,55.6,-223,29
EDOU,20903,6,35,30.4,-78.5,1003,AL052002,10,0,0,-10,0,27.5,-12,66,22,27.2,-115,70,347,155,16.1,55.2,9,29
EDOU,20903,12,55,30.4,-78.4,1002,AL052002,-15,-20,-20,-35,20,26.4,-5,66,35,34.3,-99,69,395,42,16.5,53.2,-259,29
EDOU,20903,18,45,30,-79,1004,AL052002,-10,-10,-20,-25,10,27.5,-15,69,10,15.2,-95,75,404,193,19.8,54.4,109,29
EDOU,20904,0,40,29.9,-79.1,1005,AL052002,-5,-5,-20,-20,-15,38.4,-22,66,7,17,-97,83,317,196,23.2,54.9,91,29
EDOU,20904,6,35,29.9,-79.5,1002,AL052002,0,-10,-15,-15,-10,41.4,-18,65,24,24.2,-108,73,655,127,20.3,53.3,-96,29
EDOU,20904,12,35,29.9,-79.8,1006,AL052002,0,-15,-15,-15,-5,40.1,-23,66,30,27.8,-113,61,707,88,19.5,52.8,-180,29
EDOU,20904,18,35,29.7,-80.5,1009,AL052002,-10,-15,-15,9999,0,39.6,-1,67,26,30.9,-101,0,732,138,22.7,52.8,-57,29.1
EDOU,20905,0,35,29.4,-81,1008,AL052002,-15,-15,-15,9999,0,48.5,-2,66,28,27.1,-97,0,556,139,27.4,54.6,-41,29.1
EDOU,20905,6,25,29.2,-81.6,1011,AL052002,-5,-5,9999,9999,9999,46.8,-21,63,1,9,-120,0,812,168,22.3,51.6,13,29.2
EDOU,20905,12,20,28.9,-82.4,1011,AL052002,0,0,9999,9999,9999,48.8,13,67,2,12.3,-135,0,645,170,17.5,52.1,-6,29.7
EDOU,20905,18,20,28.6,-83.4,1011,AL052002,0,9999,9999,9999,9999,50.1,43,70,11,16.6,-127,0,602,162,22.9,52.6,-15,29.9
EDOU,20906,0,20,28.4,-83.9,1009,AL052002,0,9999,9999,9999,9999,52.7,33,69,47,18.4,-128,0,204,61,27.6,55.8,-249,29.9
EDOU,20906,6,20,28.3,-84.7,1010,AL052002,9999,9999,9999,9999,0,53.6,9,71,15,17.2,-132,25,239,136,25.3,55.1,-46,29.8
EDOU,20906,12,20,28.5,-86,1008,AL052002,9999,9999,9999,9999,0,53.6,24,73,5,13,-136,39,232,159,24.5,55.8,3,29.8
FAY,20905,18,30,28,-93.8,1009,AL062002,15,20,20,-5,9999,21.4,35,75,63,25,-125,17,0,-32,9.2,62.8,-394,30.3
FAY,20906,0,35,27.8,-93.9,1006,AL062002,15,15,-5,-15,9999,23,38,69,54,20.7,-115,46,0,10,12.1,63.4,-298,30.2
FAY,20906,6,45,27.6,-94.1,1005,AL062002,5,5,-20,9999,15,28.5,18,68,35,25.8,-115,71,0,127,14.4,61.8,-72,30.2
FAY,20906,12,50,27.7,-94.5,1001,AL062002,0,-20,-30,9999,15,20.4,13,74,53,35.5,-115,54,0,22,11.2,62.8,-285,30.1
FAY,20906,18,50,27.8,-94.7,999,AL062002,0,-25,9999,9999,5,22.3,57,73,52,21.9,-104,39,0,0,7.9,62.1,-290,30.1
FAY,20907,0,50,27.9,-95,998,AL062002,-20,-30,9999,9999,0,23.4,34,71,28,29.8,-89,26,0,97,8.2,61.3,-110,29.5
FAY,20907,6,50,28.1,-95.6,999,AL062002,-25,9999,9999,9999,0,20.3,11,73,35,27.4,-102,0,44,100,8.5,58.6,-125,29.5
FAY,20907,12,30,29.1,-96.9,1002,AL062002,-10,9999,9999,9999,9999,16.6,7,72,30,17.6,-126,8,118,134,6.6,59.3,-44,29.4
FAY,20907,18,25,28.9,-98.5,1002,AL062002,9999,9999,9999,9999,9999,12.9,48,68,20,18.2,-112,73,199,153,0.9,58.7,-61,29.4
FAY,20908,0,20,28.9,-98.9,1003,AL062002,9999,9999,9999,9999,9999,16.6,43,65,23,15.6,-113,16,272,156,6.9,58.2,-29,29.5
TD07,20907,12,30,24.3,-47.5,1013,AL072002,0,-5,9999,9999,9999,14,-30,57,44,31.9,-100,23,738,102,6.8,48.6,-189,27.4
TD07,20907,18,30,24.5,-48.2,1014,AL072002,-5,9999,9999,9999,9999,14.1,-16,54,9,23.1,-101,17,916,175,10.3,46.8,8,27.5
TD07,20908,0,30,24.5,-49.1,1015,AL072002,-5,9999,9999,9999,0,17.1,-18,57,4,11.5,-102,30,491,230,10.3,47.3,122,27.6
TD07,20908,6,25,24.5,-50.2,1016,AL072002,9999,9999,9999,9999,-5,23.9,-25,58,1,8.4,-110,35,668,231,11,46.4,137,27.7
TD07,20908,12,25,24.4,-51.3,1016,AL072002,9999,9999,9999,9999,-5,31.4,-28,56,9999,9999,-113,36,578,9999,7.8,46.1,9999,27.9
GUST,20908,12,30,29,-71,1009,AL082002,10,10,15,20,9999,16.8,72,74,46,20.6,-111,48,0,34,4.8,54.7,-207,28.8
GUST,20908,18,35,30.2,-71.1,1007,AL082002,5,5,15,20,9999,23.6,53,75,40,20.2,-106,53,0,66,2.9,53.1,-81,28.7
GUST,20909,0,40,30.5,-72.3,1004,AL082002,0,5,10,15,10,17.5,27,76,29,22.6,-98,25,0,76,3.3,52.5,-157,28.5
GUST,20909,6,40,31.2,-72.6,1003,AL082002,0,10,15,20,5,11.2,21,71,23,23.3,-97,22,0,131,0,51.3,-6,28.4
GUST,20909,12,40,31.6,-73.6,1002,AL082002,5,10,15,30,0,13.4,32,69,49,24.3,-99,33,0,34,-5,55.3,-296,28.3
GUST,20909,18,40,31.9,-74.5,1002,AL082002,10,15,20,45,0,12,18,67,44,29.5,-94,38,0,54,-7.5,59.9,-228,28.3
GUST,20910,0,45,32.1,-75.5,996,AL082002,5,10,25,35,5,7.6,17,68,60,22.7,-90,47,0,-17,-1.9,59.3,-413,28.4
GUST,20910,6,50,33,-75.5,990,AL082002,5,10,35,25,10,3.6,21,64,59,21.2,-88,48,0,42,-1.5,59.6,-269,28.3
GUST,20910,12,50,33.7,-75.4,987,AL082002,5,20,30,9999,5,9.5,2,62,65,20.5,-83,48,30,18,4.2,58.8,-340,28
GUST,20910,18,55,35,-75.4,985,AL082002,5,30,20,9999,5,11.1,26,62,70,19.7,-58,57,0,13,10.5,59.8,-336,27.2
GUST,20911,0,55,35.5,-74.7,983,AL082002,15,25,9999,9999,5,12.1,40,62,69,15.8,-52,8,0,-12,17.5,61.6,-411,27
GUST,20911,6,60,36.8,-73,977,AL082002,25,15,9999,9999,5,14.3,51,65,76,15.5,-36,10,0,-48,23,61,-484,26.1
GUST,20911,12,70,38,-70.8,971,AL082002,10,9999,9999,9999,15,27.4,62,68,87,10.5,-20,25,116,-73,31.7,57.6,-582,25.6
GUST,20911,18,85,40.3,-66.8,964,AL082002,-10,9999,9999,9999,25,31.6,101,74,73,14.1,30,13,286,-54,37.1,55,-477,23.8
GUST,20912,0,80,43.1,-62.8,962,AL082002,9999,9999,9999,9999,10,42.7,61,81,42,19.7,68,0,663,61,40.7,52.1,-208,19.3
GUST,20912,6,75,46.5,-59.6,960,AL082002,9999,9999,9999,9999,-10,58.7,43,80,4,8.2,64,0,859,146,40.1,49.2,41,16.4
HANN,20912,0,30,26.3,-86.6,1001,AL092002,5,5,15,20,9999,13.2,7,65,7,15.2,-114,18,517,109,13,56.4,-82,29.4
HANN,20912,6,35,26.7,-86.4,1001,AL092002,0,5,10,15,9999,13.3,-4,64,20,22.2,-115,33,860,126,14,55.7,-84,29.3
HANN,20912,12,35,27,-86.7,1001,AL092002,0,10,15,15,5,16.3,-7,63,11,13.6,-121,43,903,128,17.1,54.4,-32,29.2
HANN,20912,18,35,27.1,-87.5,1001,AL092002,5,10,15,-5,0,8.7,30,61,13,12.2,-109,37,689,161,13.8,54.7,58,29.3
HANN,20913,0,35,26.7,-88,1001,AL092002,10,15,15,-15,0,11.3,18,65,14,15.9,-104,37,640,147,14.2,58,20,29.5
HANN,20913,6,40,26.9,-88.8,1002,AL092002,5,10,-10,-20,5,16.2,30,63,24,23.7,-113,32,841,158,17.1,54.2,20,29.5
HANN,20913,12,45,27.4,-89.3,1002,AL092002,5,5,-25,-25,10,18,32,66,12,16.2,-112,44,674,169,18.7,53.3,86,29.4
HANN,20913,18,45,27.7,-89.3,1003,AL092002,5,-15,-25,9999,5,16.3,36,67,8,13,-99,50,425,169,17.5,56,89,29.4
HANN,20914,0,50,28,-89.2,1001,AL092002,0,-30,-30,9999,5,15.5,45,66,41,29.6,-77,54,375,36,14.4,57.1,-288,28.6
HANN,20914,6,50,28.7,-89.1,1003,AL092002,-20,-30,9999,9999,5,19.2,48,65,20,19.8,-84,47,306,175,16,56.9,46,28.5
HANN,20914,12,50,30,-88.8,1003,AL092002,-30,-30,9999,9999,0,22.8,42,72,22,19.8,-84,0,229,162,25.9,56.5,34,28.4
HANN,20914,18,30,30.8,-88,1005,AL092002,-10,9999,9999,9999,-20,18.4,65,75,32,22.7,-93,5,268,106,26.8,56.6,-114,28.4
HANN,20915,0,20,31.5,-87,1009,AL092002,0,9999,9999,9999,9999,17.7,80,75,10,10.2,-101,26,30,182,30.2,57.8,56,28.3
HANN,20915,6,20,32,-86,1011,AL092002,9999,9999,9999,9999,9999,22.7,49,73,19,14.6,-97,15,0,171,29.7,54.8,39,27.9
HANN,20915,12,20,33,-85,1014,AL092002,9999,9999,9999,9999,9999,26.6,44,78,9999,9999,-90,3,0,9999,33.2,56.1,9999,27.3
ISID,20914,18,25,10,-60.5,1009,AL102002,0,9999,9999,9999,9999,14,62,77,82,12,-113,0,0,-50,-7.7,61.5,-385,29.2
ISID,20915,0,25,10.2,-62.4,1009,AL102002,0,9999,9999,9999,9999,9.8,42,78,11,10.2,-109,9,0,57,-11.2,60.7,-180,28.8
ISID,20915,6,25,10.6,-64.3,1009,AL102002,9999,9999,9999,9999,9999,14.6,42,79,19,18.9,-106,47,0,108,-9.9,60.2,-106,28.3
ISID,20915,12,25,11.2,-66.4,1009,AL102002,9999,9999,9999,5,9999,12.3,30,78,35,20,-110,55,0,54,-8.1,60.8,-183,28.5
ISID,20917,12,30,15.9,-76.8,1008,AL102002,0,10,20,30,9999,9.9,54,81,45,30,-105,111,0,9,2.7,58.7,-308,28.9
ISID,20917,18,30,16.3,-77.4,1006,AL102002,5,15,20,35,9999,6,71,80,51,23.1,-97,103,0,-16,0.8,62,-358,29
ISID,20918,0,30,16.7,-77.7,1006,AL102002,10,20,30,45,0,2.8,60,78,80,14.9,-96,110,0,-102,-2,64.9,-599,29.1
ISID,20918,6,35,17.1,-78.1,1006,AL102002,10,15,30,55,5,4.6,24,77,57,18.8,-101,70,0,-62,-0.2,62.8,-514,29.2
ISID,20918,12,40,17.7,-78.5,1004,AL102002,10,20,35,45,10,9.2,10,78,74,19.2,-102,136,0,-69,1.8,62.3,-542,29.4
ISID,20918,18,45,18.7,-78.6,1001,AL102002,5,20,45,30,10,5.8,25,78,99,6.4,-98,139,0,-129,-0.4,64,-627,29.8
ISID,20919,0,50,19.3,-79.3,998,AL102002,10,25,35,25,10,5.3,9,77,78,13,-91,139,0,-77,0.6,64.9,-474,29.9
ISID,20919,6,50,19.7,-80.4,990,AL102002,15,40,25,35,5,9.5,23,74,68,10.7,-96,169,0,-85,4.3,65,-570,30
ISID,20919,12,60,19.9,-80.9,990,AL102002,15,25,15,40,10,15.4,31,77,87,8.6,-86,181,0,-119,5.2,66.7,-669,30
ISID,20919,18,65,20.4,-81.7,983,AL102002,25,10,20,45,15,8.7,43,76,100,4.5,-76,139,0,-148,1.9,68.8,-671,30.1
ISID,20920,0,75,20.7,-82.3,979,AL102002,10,0,25,35,15,15.8,39,75,93,7,-65,108,0,-143,2.4,70.1,-682,30
ISID,20920,6,90,21.1,-83,967,AL102002,-15,-5,20,20,25,20,41,73,94,8.6,-56,119,0,-122,5.9,70.3,-663,30
ISID,20920,12,85,21.5,-83.5,966,AL102002,-10,15,25,25,10,19.2,30,75,96,7.4,-65,180,0,-142,5.5,69.7,-664,29.9
ISID,20920,18,75,21.8,-84,965,AL102002,10,35,35,35,-15,14.6,47,74,93,5.8,-66,194,0,-143,1.9,71.8,-655,29.8
ISID,20921,0,75,22.1,-84.3,964,AL102002,25,35,35,25,-10,13,23,74,97,7.1,-61,189,0,-141,1,69.6,-654,29.6
ISID,20921,6,85,22.3,-85.1,964,AL102002,25,25,25,-15,10,17.6,9,76,80,13.3,-53,151,0,-110,3,68.4,-618,29.5
ISID,20921,12,100,22,-85.8,955,AL102002,10,10,0,-40,25,11.6,37,77,99,4.8,-39,91,0,-145,2.3,69.9,-696,29.4
ISID,20921,18,110,21.9,-86.1,946,AL102002,0,0,-40,-60,25,5.8,45,77,98,6.2,-19,67,0,-136,-1,71.3,-670,29.3
ISID,20922,0,110,22.1,-86.5,947,AL102002,0,-10,-50,-75,10,3.2,19,77,98,7,-17,45,0,-154,0,70.4,-674,29.3
ISID,20922,6,110,22,-87.4,936,AL102002,0,-40,-60,-65,0,5.7,29,76,99,6.8,-21,0,0,-139,0.5,71.5,-674,29.2
ISID,20922,12,110,21.9,-88.2,934,AL102002,-10,-50,-75,-60,0,9.7,45,78,99,5.4,-24,0,0,-170,6.9,70.8,-680,29.2
ISID,20922,18,110,21.6,-88.9,935,AL102002,-40,-60,-65,-60,0,2.8,82,78,97,8.4,-26,0,0,-142,1.4,68.8,-599,29.3
ISID,20923,0,100,21,-89.4,950,AL102002,-40,-65,-50,-50,9999,2.6,70,78,99,6.9,-37,0,0,-149,1.4,67.6,-628,29.4
ISID,20923,6,70,20.6,-89.6,952,AL102002,-20,-25,-20,-20,9999,7.7,52,82,74,11,-77,0,0,-95,1.1,68.8,-482,29.4
ISID,20923,12,60,20.1,-89.6,960,AL102002,-25,-10,-10,-10,9999,5.9,78,79,57,18.7,-97,0,0,-32,-0.1,65.7,-369,29.5
ISID,20923,18,50,20.3,-89.4,968,AL102002,-5,0,0,5,9999,8.5,87,79,46,20,-99,0,0,0,0.6,67,-263,29.4
ISID,20924,0,35,20.5,-89.3,980,AL102002,15,15,15,20,9999,8.3,99,80,55,14.5,-110,0,0,-30,3.2,68.9,-336,29.4
ISID,20924,6,45,21,-89.5,985,AL102002,5,5,10,10,9999,15.4,100,82,23,16.8,-105,0,0,21,1.5,68.1,-185,29.4
ISID,20924,12,50,21.7,-89.7,987,AL102002,0,0,5,5,9999,11,128,82,10,10.8,-103,0,0,93,0.5,67.5,-35,29.4
ISID,20924,18,50,22.1,-89.8,988,AL102002,0,5,5,-10,9999,9.5,130,82,23,16.8,-96,0,0,75,5,70.4,-89,29.4
ISID,20925,0,50,23,-89.7,987,AL102002,0,5,5,-30,0,10,120,84,14,13.7,-94,33,0,115,4,71.5,14,29.4
ISID,20925,6,50,24.2,-89.7,987,AL102002,5,5,-10,-30,0,12.2,93,85,16,14.6,-100,65,0,125,6.4,70.6,40,29.5
ISID,20925,12,50,25.4,-90.2,990,AL102002,5,5,-30,-30,0,6.4,99,81,5,7.7,-104,26,0,151,12.2,68.3,110,29.3
ISID,20925,18,55,26.3,-90.4,988,AL102002,0,-15,-35,9999,5,8.3,84,78,17,16.7,-94,40,0,136,12.4,68.2,23,29.1
ISID,20926,0,55,27.5,-90.3,989,AL102002,0,-35,-35,9999,5,12.4,37,78,61,25,-71,49,31,40,12.6,69.7,-264,28.9
ISID,20926,6,55,29.1,-90.3,984,AL102002,-15,-35,9999,9999,0,13.9,61,74,93,7.5,-63,9,149,-135,14.6,71.2,-703,28.8
ISID,20926,12,55,30,-89.9,985,AL102002,-35,-35,9999,9999,9999,8.5,90,75,92,13.4,-62,20,15,-99,6.8,69.2,-606,28.8
ISID,20926,18,40,32.2,-89.8,988,AL102002,-20,9999,9999,9999,9999,22.7,119,73,83,11.4,-49,0,30,-74,10.7,65.5,-498,27.3
ISID,20927,0,20,33,-89,992,AL102002,0,9999,9999,9999,9999,28.6,120,70,20,9.7,-58,1,135,57,15.7,61.4,-200,26.7
ISID,20927,6,20,35,-86.5,995,AL102002,9999,9999,9999,9999,9999,28.5,143,69,27,14.2,-41,19,201,75,24.3,60.9,-185,25.9
ISID,20927,12,20,39.1,-82.9,998,AL102002,9999,9999,9999,9999,9999,48.5,161,74,56,9.2,-15,0,164,13,48.4,57.3,-319,23.6
JOSE,20917,12,30,32.7,-52.4,1016,AL112002,0,5,5,9999,9999,13.7,-3,58,26,25.4,-107,12,1000,117,5.6,39,-157,27
JOSE,20917,18,30,33.2,-52.7,1015,AL112002,5,5,5,9999,9999,8.3,-1,55,18,21.9,-105,6,1000,121,9.6,40.1,-115,27
JOSE,20918,0,30,33.7,-52.7,1014,AL112002,5,5,9999,9999,0,16.4,-15,56,15,22.6,-104,2,1000,171,12.5,40.2,-3,26.9
JOSE,20918,6,35,34.7,-52.7,1009,AL112002,0,0,9999,9999,5,18,33,58,7,9.5,-96,0,942,214,15.6,38.4,112,26.6
JOSE,20918,12,35,35.5,-52,1009,AL112002,0,9999,9999,9999,5,8.3,75,61,5,11.5,-92,1,996,208,20.1,39.1,103,26.3
JOSE,20918,18,35,36.6,-50.5,1009,AL112002,0,9999,9999,9999,0,8.2,66,66,17,21.4,-88,1,1000,100,26.7,40.7,-141,26.1
JOSE,20919,0,35,38,-48.8,1009,AL112002,9999,9999,9999,9999,0,11.9,43,67,25,24.4,-81,0,1000,78,29.4,40.6,-198,25.8
JOSE,20919,6,35,39.5,-46.7,1009,AL112002,9999,9999,9999,9999,0,18.8,35,63,68,19.2,-59,0,926,-24,26.6,41.5,-447,24.5
KYLE,20920,18,25,28.3,-51.8,1007,AL122002,10,15,15,15,9999,17.9,37,69,44,20,-112,31,681,51,11.9,54.5,-239,27.8
KYLE,20921,0,30,29.3,-51.4,1007,AL122002,5,15,10,5,9999,13.4,25,63,48,23.9,-103,24,827,74,12.9,52,-194,27.3
KYLE,20921,6,35,30.4,-51.6,1007,AL122002,5,5,5,0,10,8.2,-3,64,57,20.7,-93,17,796,45,12.9,52,-223,27.1
KYLE,20921,12,35,31,-51.6,1007,AL122002,10,5,0,0,5,10.6,13,61,46,23.9,-93,26,788,38,10.3,52.3,-251,27
KYLE,20921,18,40,31.7,-51.3,1006,AL122002,0,0,-5,0,5,11.5,20,62,45,19.5,-79,15,323,59,9.6,55.6,-208,26.7
KYLE,20922,0,45,32.4,-50.9,1004,AL122002,-5,-10,-10,-5,10,5.7,-2,59,28,26.2,-71,6,294,84,9.6,54.7,-162,26.4
KYLE,20922,6,40,32.8,-50.5,1006,AL122002,0,-5,0,5,0,6.7,1,58,33,18.5,-74,2,304,76,7.9,51.4,-184,26.3
KYLE,20922,12,40,33.2,-49.9,1006,AL122002,-5,-5,0,10,-5,1,1,58,38,22.6,-73,1,796,72,1.8,53.4,-190,26.1
KYLE,20922,18,40,33.3,-49.5,1006,AL122002,-5,0,5,15,0,5.3,-26,56,39,16.6,-70,0,15,37,-3.1,52.1,-284,26.1
KYLE,20923,0,35,33.2,-49.1,1007,AL122002,0,5,15,20,-5,6,-21,53,18,19.1,-76,0,282,96,-6,50.4,-166,26.1
KYLE,20923,6,35,32.7,-49.4,1007,AL122002,5,10,20,20,-5,12.6,-20,55,35,27.4,-76,0,390,72,-6.8,47.5,-275,26.2
KYLE,20923,12,35,32.3,-49.5,1005,AL122002,5,15,20,25,0,11.4,-3,55,37,27.4,-79,0,735,120,-7,45.2,-141,26.4
KYLE,20923,18,40,31.9,-49.6,1003,AL122002,5,15,15,25,5,7.3,3,56,52,20.6,-74,0,839,45,-2.6,46.7,-349,26.5
KYLE,20924,0,40,31.4,-50,1003,AL122002,10,15,20,25,5,15.3,-18,56,45,26.2,-80,0,801,43,-7.5,46.6,-327,26.8
KYLE,20924,6,45,31,-50.4,1000,AL122002,10,10,20,25,5,10.8,-10,53,46,21.2,-76,3,887,38,-7.1,46.2,-312,26.9
KYLE,20924,12,50,30.6,-50.7,997,AL122002,5,10,15,25,10,6.8,-13,55,31,20.5,-72,4,882,72,-5.9,45.8,-215,27
KYLE,20924,18,55,30.3,-51.1,994,AL122002,0,10,15,20,10,3.1,-16,58,57,17.1,-66,3,658,22,-2.8,47.5,-324,27.1
KYLE,20925,0,55,30,-52.1,994,AL122002,5,10,20,20,5,1.3,-15,56,28,19.7,-71,1,781,97,-1.8,46.1,-177,27.3
