lat,lon,City,State,County,Country,Year,GDP
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.53
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.95
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1990,10.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1991,10.85
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1992,11.14
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1993,11.44
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1994,11.74
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1995,11.98
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1996,12.5
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1997,13.04
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1998,13.61
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1999,14.2
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2000,14.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2001,14.92
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2002,15.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2003,15.64
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2004,16.01
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2005,16.3
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2006,16.81
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2007,17.26
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2008,17.71
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2009,18.15
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2010,18.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2011,18.99
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2012,19.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2013,19.75
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2014,20.13
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.53
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.95
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1990,10.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1991,10.85
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1992,11.14
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1993,11.44
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1994,11.74
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1995,11.98
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1996,12.5
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1997,13.04
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1998,13.61
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1999,14.2
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2000,14.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2001,14.92
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2002,15.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2003,15.64
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2004,16.01
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2005,16.3
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2006,16.81
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2007,17.26
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2008,17.71
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2009,18.15
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2010,18.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2011,18.99
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2012,19.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2013,19.75
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2014,20.13
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.53
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.95
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1990,10.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1991,10.85
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1992,11.14
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1993,11.44
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1994,11.74
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1995,11.98
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1996,12.5
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1997,13.04
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1998,13.61
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1999,14.2
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2000,14.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2001,14.92
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2002,15.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2003,15.64
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2004,16.01
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2005,16.3
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2006,16.81
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2007,17.26
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2008,17.71
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2009,18.15
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2010,18.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2011,18.99
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2012,19.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2013,19.75
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2014,20.13
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.53
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.95
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1990,10.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1991,10.85
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1992,11.14
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1993,11.44
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1994,11.74
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1995,11.98
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1996,12.5
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1997,13.04
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1998,13.61
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1999,14.2
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2000,14.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2001,14.92
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2002,15.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2003,15.64
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2004,16.01
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2005,16.3
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2006,16.81
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2007,17.26
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2008,17.71
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2009,18.15
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2010,18.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2011,18.99
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2012,19.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2013,19.75
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2014,20.13
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.53
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.95
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1990,10.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1991,10.85
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1992,11.14
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1993,11.44
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1994,11.74
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1995,11.98
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1996,12.5
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1997,13.04
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1998,13.61
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1999,14.2
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2000,14.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2001,14.92
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2002,15.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2003,15.64
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2004,16.01
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2005,16.3
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2006,16.81
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2007,17.26
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2008,17.71
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2009,18.15
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2010,18.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2011,18.99
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2012,19.37
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2013,19.75
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2014,20.13
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.53
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.95
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.37
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1990,11.24
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1991,11.54
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1992,11.84
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1993,12.15
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1994,12.47
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1995,12.72
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1996,13.3
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1997,13.91
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1998,14.55
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1999,15.22
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2000,15.64
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2001,16.04
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2002,16.46
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2003,16.89
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2004,17.33
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2005,17.67
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2006,18.18
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2007,18.69
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2008,19.21
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2009,19.71
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2010,20.2
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2011,20.68
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2012,21.11
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2013,21.54
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2014,21.98
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2015,22.42
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2016,22.9
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2017,23.38
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1990,10.91
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1991,11.2
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1992,11.5
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1993,11.8
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1994,12.11
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1995,12.36
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1996,12.91
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1997,13.48
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1998,14.09
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,1999,14.72
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2000,15.11
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2001,15.49
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2002,15.88
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2003,16.27
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2004,16.67
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2005,16.99
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2006,17.5
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2007,17.98
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2008,18.46
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2009,18.93
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2010,19.39
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2011,19.84
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2012,20.24
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2013,20.65
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2014,21.06
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2015,21.48
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2016,21.93
32.57713,-80.17065,Seabrook Island,South Carolina,Charleston County,US,2017,22.38
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1990,10.91
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1991,11.2
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1992,11.49
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1993,11.8
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1994,12.11
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1995,12.35
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1996,12.9
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1997,13.48
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1998,14.08
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1999,14.71
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2000,15.11
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2001,15.48
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2002,15.87
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2003,16.26
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2004,16.66
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2005,16.98
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2006,17.49
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2007,17.97
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2008,18.45
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2009,18.92
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2010,19.38
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2011,19.82
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2012,20.23
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2013,20.63
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2014,21.04
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2015,21.46
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2016,21.91
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2017,22.36
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1990,10.89
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1991,11.18
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1992,11.47
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1993,11.78
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1994,12.09
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1995,12.33
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1996,12.88
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1997,13.45
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1998,14.05
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,1999,14.68
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2000,15.07
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2001,15.45
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2002,15.83
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2003,16.22
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2004,16.62
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2005,16.94
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2006,17.45
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2007,17.93
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2008,18.4
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2009,18.87
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2010,19.33
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2011,19.77
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2012,20.18
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2013,20.58
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2014,20.99
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2015,21.41
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2016,21.85
32.78684,-79.7948,Isle of Palms,South Carolina,Charleston County,US,2017,22.3
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1990,10.76
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1991,11.04
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1992,11.34
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1993,11.64
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1994,11.94
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1995,12.18
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1996,12.72
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1997,13.29
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1998,13.87
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,1999,14.49
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2000,14.88
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2001,15.24
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2002,15.62
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2003,16
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2004,16.39
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2005,16.7
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2006,17.21
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2007,17.68
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2008,18.14
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2009,18.6
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2010,19.05
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2011,19.48
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2012,19.88
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2013,20.27
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2014,20.67
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2015,21.08
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2016,21.52
33.551,-79.04143,Murrells Inlet,South Carolina,Georgetown County,US,2017,21.96
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1990,10.73
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1991,11.02
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1992,11.31
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1993,11.61
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1994,11.92
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1995,12.16
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1996,12.69
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1997,13.25
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1998,13.84
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1999,14.45
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2000,14.84
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2001,15.2
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2002,15.56
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2003,15.94
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2004,16.33
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2005,16.64
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2006,17.14
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2007,17.61
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2008,18.07
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2009,18.53
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2010,18.97
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2011,19.4
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2012,19.79
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2013,20.18
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2014,20.58
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2015,20.99
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2016,21.42
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2017,21.86
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1990,10.73
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1991,11.02
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1992,11.31
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1993,11.61
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1994,11.92
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1995,12.16
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1996,12.69
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1997,13.25
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1998,13.84
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,1999,14.45
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2000,14.84
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2001,15.2
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2002,15.56
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2003,15.94
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2004,16.33
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2005,16.64
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2006,17.14
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2007,17.61
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2008,18.07
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2009,18.53
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2010,18.97
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2011,19.4
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2012,19.79
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2013,20.18
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2014,20.58
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2015,20.99
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2016,21.42
33.92156,-78.02027,Southport,North Carolina,Brunswick County,US,2017,21.86
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1990,10.72
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1991,11.01
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1992,11.3
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1993,11.6
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1994,11.91
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1995,12.14
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1996,12.68
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1997,13.24
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1998,13.82
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1999,14.43
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2000,14.82
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2001,15.18
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2002,15.55
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2003,15.92
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2004,16.31
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2005,16.62
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2006,17.12
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2007,17.59
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2008,18.05
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2009,18.5
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2010,18.95
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2011,19.38
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2012,19.77
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2013,20.16
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2014,20.55
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2015,20.96
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2016,21.39
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,2017,21.83
33.99684,-77.90721,Kure Beach,North Carolina,New Hanover County,US,1990,10.72
